example_id,transaction_id,target_timestamp,y_true,risk_score,split,fraud_type,hard_negative_type
EX_000000038,TX_000027047,2025-02-20T20:21:22,0,0.036714769899845123,train,legitimate,none
EX_000000039,TX_000027829,2025-02-22T12:11:00,0,0.059905558824539185,train,legitimate,none
EX_000000040,TX_000028721,2025-02-24T05:54:45,0,0.0038570654578506947,train,legitimate,none
EX_000000041,TX_000030533,2025-02-27T13:57:02,0,0.052441347390413284,train,legitimate,none
EX_000000042,TX_000037352,2025-03-11T23:59:59,0,0.0053368052467703819,train,legitimate,none
EX_000000043,TX_000037513,2025-03-12T13:06:55,0,0.0045620277523994446,train,legitimate,none
EX_000000044,TX_000038896,2025-03-14T21:52:49,0,0.0027507320046424866,train,legitimate,none
EX_000000045,TX_000043056,2025-03-22T18:04:00,0,0.018218783661723137,train,legitimate,none
EX_000000046,TX_000045164,2025-03-26T19:43:58,0,0.021625570952892303,train,legitimate,none
EX_000000047,TX_000045278,2025-03-27T02:18:17,0,0.010658814571797848,train,legitimate,none
EX_000000048,TX_000045422,2025-03-27T12:36:40,0,0.0089434897527098656,train,legitimate,none
EX_000000049,TX_000046867,2025-03-30T00:51:02,0,0.0026928023435175419,train,legitimate,none
EX_000000050,TX_000047330,2025-03-30T21:20:29,0,0.031023498624563217,train,legitimate,none
EX_000000051,TX_000051259,2025-04-07T13:26:06,0,0.011895675212144852,train,legitimate,none
EX_000000052,TX_000052867,2025-04-10T13:38:24,0,6.6608139604795724e-05,train,legitimate,none
EX_000000053,TX_000054697,2025-04-13T19:47:46,0,0.00039041365380398929,train,legitimate,none
EX_000000054,TX_000056023,2025-04-16T12:35:43,0,0.014851686544716358,train,legitimate,none
EX_000000055,TX_000057752,2025-04-19T15:48:02,0,0.77942627668380737,train,legitimate,none
EX_000000056,TX_000060972,2025-04-25T17:53:45,0,0.011242705397307873,train,legitimate,none
EX_000000057,TX_000063961,2025-05-01T12:58:10,0,0.0001332027604803443,train,legitimate,none
EX_000000058,TX_000065317,2025-05-03T20:22:07,0,0.0022132084704935551,train,legitimate,none
EX_000000059,TX_000066530,2025-05-06T09:40:47,0,0.0010607211152091622,train,legitimate,none
EX_000000078,TX_000002169,2025-01-05T10:03:27,0,0.027071272954344749,train,legitimate,none
EX_000000079,TX_000006352,2025-01-13T07:21:44,0,0.0039624678902328014,train,legitimate,none
EX_000000080,TX_000007440,2025-01-15T11:37:33,0,0.0010946654947474599,train,legitimate,none
EX_000000081,TX_000011540,2025-01-22T19:22:10,0,0.024711400270462036,train,legitimate,none
EX_000000082,TX_000012847,2025-01-25T11:01:15,0,0.0097402893006801605,train,legitimate,none
EX_000000083,TX_000015611,2025-01-30T15:17:29,0,0.087865106761455536,train,legitimate,none
EX_000000084,TX_000022908,2025-02-13T07:52:06,0,0.032010018825531006,train,legitimate,none
EX_000000085,TX_000034000,2025-03-05T18:16:07,0,0.0020238920114934444,train,legitimate,none
EX_000000086,TX_000036625,2025-03-10T18:07:16,0,0.0032264078035950661,train,legitimate,none
EX_000000087,TX_000049099,2025-04-03T11:14:47,0,0.05556127056479454,train,legitimate,none
EX_000000088,TX_000050229,2025-04-05T14:14:37,0,0.0010118739446625113,train,legitimate,none
EX_000000089,TX_000052994,2025-04-10T17:02:59,0,0.021904919296503067,train,legitimate,none
EX_000000090,TX_000055005,2025-04-14T12:59:05,0,0.00025500470655970275,train,legitimate,none
EX_000000091,TX_000059665,2025-04-23T10:38:27,0,0.040356915444135666,train,legitimate,none
EX_000000092,TX_000064552,2025-05-02T14:16:06,0,0.49947401881217957,train,legitimate,none
EX_000000093,TX_000065943,2025-05-05T06:22:58,0,0.93583554029464722,train,legitimate,none
EX_000000104,TX_000003298,2025-01-07T11:38:09,0,0.00034642379614524543,train,legitimate,none
EX_000000105,TX_000005263,2025-01-11T00:27:45,0,0.015699220821261406,train,legitimate,none
EX_000000106,TX_000018519,2025-02-05T01:41:35,0,0.72625309228897095,train,legitimate,none
EX_000000107,TX_000019339,2025-02-06T15:26:40,0,0.040067866444587708,train,legitimate,none
EX_000000108,TX_000029665,2025-02-25T19:09:15,0,0.90357977151870728,train,legitimate,legitimate_micro_purchases
EX_000000109,TX_000029667,2025-02-25T19:15:15,0,0.043570540845394135,train,legitimate,legitimate_micro_purchases
EX_000000110,TX_000029672,2025-02-25T19:21:15,0,0.0054589402861893177,train,legitimate,legitimate_micro_purchases
EX_000000111,TX_000029673,2025-02-25T19:24:15,0,0.96001946926116943,train,legitimate,legitimate_micro_purchases
EX_000000112,TX_000029674,2025-02-25T19:25:15,0,0.99257928133010864,train,legitimate,legitimate_micro_purchases
EX_000000113,TX_000029679,2025-02-25T19:33:15,0,0.99943214654922485,train,legitimate,legitimate_micro_purchases
EX_000000114,TX_000030321,2025-02-27T01:02:53,0,0.96854525804519653,train,legitimate,none
EX_000000115,TX_000030875,2025-02-27T22:11:21,0,0.6911587119102478,train,legitimate,none
EX_000000116,TX_000034884,2025-03-07T14:02:33,0,0.00093602144625037909,train,legitimate,none
EX_000000117,TX_000039591,2025-03-16T11:02:25,0,9.4370470833382569e-06,train,legitimate,none
EX_000000118,TX_000043922,2025-03-24T13:45:46,0,0.00027261063223704696,train,legitimate,none
EX_000000119,TX_000046579,2025-03-29T15:11:22,0,0.0010235192021355033,train,legitimate,none
EX_000000120,TX_000052878,2025-04-10T13:52:36,0,0.00036695005837827921,train,legitimate,none
EX_000000121,TX_000058368,2025-04-20T18:50:08,0,1.4782140169700142e-05,train,legitimate,none
EX_000000122,TX_000062661,2025-04-28T21:17:27,0,0.00013043939543422312,train,legitimate,none
EX_000000123,TX_000062982,2025-04-29T14:41:53,0,0.16250112652778625,train,legitimate,none
EX_000000129,TX_000001171,2025-01-03T12:48:00,0,0.81993007659912109,train,legitimate,none
EX_000000130,TX_000001301,2025-01-03T15:56:38,0,0.00072607531910762191,train,legitimate,none
EX_000000131,TX_000002218,2025-01-05T11:44:27,0,0.0045623877085745335,train,legitimate,none
EX_000000132,TX_000004433,2025-01-09T14:20:36,0,0.00075460551306605339,train,legitimate,none
EX_000000133,TX_000007020,2025-01-14T14:16:12,0,0.013352202251553535,train,legitimate,legitimate_shopping_spree
EX_000000134,TX_000007046,2025-01-14T14:45:12,0,0.011377568356692791,train,legitimate,legitimate_shopping_spree
EX_000000135,TX_000007053,2025-01-14T14:55:12,0,0.021569835022091866,train,legitimate,legitimate_shopping_spree
EX_000000136,TX_000007055,2025-01-14T14:56:12,0,0.01832178607583046,train,legitimate,legitimate_shopping_spree
EX_000000137,TX_000007069,2025-01-14T15:16:12,0,0.0064325295388698578,train,legitimate,legitimate_shopping_spree
EX_000000138,TX_000009490,2025-01-19T01:14:08,0,0.001106920768506825,train,legitimate,none
EX_000000139,TX_000010164,2025-01-20T13:03:19,0,0.0040713227353990078,train,legitimate,none
EX_000000140,TX_000018845,2025-02-05T16:22:55,0,0.00081748864613473415,train,legitimate,none
EX_000000141,TX_000031628,2025-03-01T13:11:42,0,1.3432612831820734e-05,train,legitimate,none
EX_000000142,TX_000033873,2025-03-05T15:32:28,0,0.029181066900491714,train,legitimate,none
EX_000000143,TX_000034459,2025-03-06T16:40:34,0,0.0021316215861588717,train,legitimate,none
EX_000000144,TX_000037199,2025-03-11T18:09:55,0,0.044998914003372192,train,legitimate,none
EX_000000145,TX_000037609,2025-03-12T15:06:16,0,0.013414724729955196,train,legitimate,none
EX_000000146,TX_000044634,2025-03-25T19:10:15,0,0.00035087266587652266,train,legitimate,none
EX_000000147,TX_000046599,2025-03-29T15:38:02,0,0.00036199498572386801,train,legitimate,none
EX_000000148,TX_000048238,2025-04-01T16:21:26,0,0.00037485637585632503,train,legitimate,none
EX_000000149,TX_000049056,2025-04-03T08:48:24,0,0.039023883640766144,train,legitimate,none
EX_000000150,TX_000049232,2025-04-03T14:52:47,0,0.0030028622131794691,train,legitimate,none
EX_000000151,TX_000049798,2025-04-04T16:12:10,0,0.0001968921278603375,train,legitimate,none
EX_000000152,TX_000053523,2025-04-11T16:48:10,0,0.0022274092771112919,train,legitimate,none
EX_000000153,TX_000055838,2025-04-15T21:54:46,0,0.026140047237277031,train,legitimate,none
EX_000000154,TX_000056792,2025-04-17T17:52:08,0,0.0012644797097891569,train,legitimate,none
EX_000000155,TX_000059459,2025-04-22T19:13:18,0,0.00075558992102742195,train,legitimate,none
EX_000000156,TX_000064697,2025-05-02T17:44:15,0,0.00046795725938864052,train,legitimate,none
EX_000000157,TX_000066349,2025-05-05T19:35:31,0,0.00097177980933338404,train,legitimate,none
EX_000000164,TX_000004723,2025-01-10T02:33:03,0,0.013369210995733738,train,legitimate,none
EX_000000165,TX_000007933,2025-01-16T09:57:10,0,0.0027828814927488565,train,legitimate,none
EX_000000166,TX_000009667,2025-01-19T13:30:28,0,0.016847455874085426,train,legitimate,none
EX_000000167,TX_000011019,2025-01-21T19:54:06,0,0.028409672901034355,train,legitimate,none
EX_000000168,TX_000011310,2025-01-22T14:10:36,0,0.036997869610786438,train,legitimate,none
EX_000000169,TX_000011827,2025-01-23T12:35:59,0,0.026690972968935966,train,legitimate,none
EX_000000170,TX_000014359,2025-01-28T07:07:06,0,0.029915483668446541,train,legitimate,none
EX_000000171,TX_000014648,2025-01-28T17:06:30,0,0.8686102032661438,train,legitimate,none
EX_000000172,TX_000015359,2025-01-30T04:10:22,0,0.6852182149887085,train,legitimate,none
EX_000000173,TX_000017357,2025-02-02T18:40:38,0,0.46614399552345276,train,legitimate,none
EX_000000174,TX_000017961,2025-02-03T22:42:05,0,0.023180458694696426,train,legitimate,none
EX_000000175,TX_000022007,2025-02-11T16:02:03,0,0.019031848758459091,train,legitimate,none
EX_000000176,TX_000030113,2025-02-26T16:54:08,0,0.0062717534601688385,train,legitimate,none
EX_000000177,TX_000031996,2025-03-02T08:27:27,0,0.00040353136137127876,train,legitimate,none
EX_000000178,TX_000034225,2025-03-06T10:08:02,0,0.06717246025800705,train,legitimate,none
EX_000000179,TX_000041420,2025-03-19T17:33:53,0,0.044031824916601181,train,legitimate,none
EX_000000180,TX_000041623,2025-03-20T04:34:41,0,0.11200603842735291,train,legitimate,none
EX_000000181,TX_000047524,2025-03-31T11:57:50,0,0.16653302311897278,train,legitimate,none
EX_000000182,TX_000049989,2025-04-04T21:52:28,1,0.18164032697677612,train,amount_anomaly,none
EX_000000183,TX_000055549,2025-04-15T13:48:13,0,0.034035008400678635,train,legitimate,none
EX_000000184,TX_000057363,2025-04-18T19:42:16,0,0.020718846470117569,train,legitimate,none
EX_000000185,TX_000059129,2025-04-22T10:04:58,0,0.23521320521831512,train,legitimate,none
EX_000000186,TX_000059763,2025-04-23T13:39:39,0,0.98097240924835205,train,legitimate,none
EX_000000187,TX_000060166,2025-04-24T10:13:33,0,0.47485440969467163,train,legitimate,none
EX_000000188,TX_000061190,2025-04-26T08:34:50,0,0.44595405459403992,train,legitimate,none
EX_000000189,TX_000062309,2025-04-28T12:21:59,0,0.0027308228891342878,train,legitimate,none
EX_000000204,TX_000009224,2025-01-18T16:03:43,0,0.0063693919219076633,train,legitimate,none
EX_000000205,TX_000012842,2025-01-25T10:45:37,0,0.047144975513219833,train,legitimate,none
EX_000000206,TX_000013430,2025-01-26T12:26:20,0,0.0025779756251722574,train,legitimate,none
EX_000000207,TX_000016422,2025-01-31T23:57:16,0,0.00063368951668962836,train,legitimate,none
EX_000000208,TX_000018563,2025-02-05T07:03:44,0,0.75291955471038818,train,legitimate,none
EX_000000209,TX_000034174,2025-03-06T06:29:42,0,0.00045161103480495512,train,legitimate,none
EX_000000210,TX_000035201,2025-03-08T05:01:49,0,0.00082573620602488518,train,legitimate,none
EX_000000211,TX_000038536,2025-03-14T12:03:04,0,0.007387679535895586,train,legitimate,none
EX_000000212,TX_000047290,2025-03-30T19:47:44,0,0.093120366334915161,train,legitimate,none
EX_000000213,TX_000049051,2025-04-03T08:17:11,0,0.00057711458066478372,train,legitimate,none
EX_000000214,TX_000049291,2025-04-03T16:18:56,0,0.18780352175235748,train,legitimate,none
EX_000000215,TX_000054762,2025-04-13T21:24:40,0,0.0016661237459629774,train,legitimate,none
EX_000000216,TX_000060309,2025-04-24T14:22:49,0,0.1295183002948761,train,legitimate,none
EX_000000217,TX_000063023,2025-04-29T15:43:43,0,0.31183820962905884,train,legitimate,none
EX_000000218,TX_000063612,2025-04-30T17:27:10,0,0.040983468294143677,train,legitimate,none
EX_000000219,TX_000064469,2025-05-02T11:30:44,0,0.019602177664637566,train,legitimate,none
EX_000000235,TX_000004039,2025-01-08T17:32:27,0,0.014699572697281837,train,legitimate,none
EX_000000236,TX_000004190,2025-01-08T22:58:13,0,0.010430631227791309,train,legitimate,none
EX_000000237,TX_000004421,2025-01-09T13:55:12,0,0.0098025109618902206,train,legitimate,none
EX_000000238,TX_000004527,2025-01-09T16:45:51,0,0.7078254222869873,train,legitimate,none
EX_000000239,TX_000005947,2025-01-12T12:54:40,0,0.013217751868069172,train,legitimate,none
EX_000000240,TX_000007410,2025-01-15T10:10:02,0,0.067777350544929504,train,legitimate,none
EX_000000241,TX_000007512,2025-01-15T13:42:01,0,0.0073339138180017471,train,legitimate,none
EX_000000242,TX_000008607,2025-01-17T13:17:44,0,0.0086190393194556236,train,legitimate,none
EX_000000243,TX_000009687,2025-01-19T14:04:47,0,0.0074498741887509823,train,legitimate,none
EX_000000244,TX_000010115,2025-01-20T11:10:01,0,0.00015352110494859517,train,legitimate,none
EX_000000245,TX_000011373,2025-01-22T15:40:10,0,0.00027881405549123883,train,legitimate,none
EX_000000246,TX_000013325,2025-01-26T05:45:27,0,0.015421736054122448,train,legitimate,none
EX_000000247,TX_000014225,2025-01-27T19:21:44,0,0.0025776692200452089,train,legitimate,none
EX_000000248,TX_000016463,2025-02-01T06:41:27,0,0.099191881716251373,train,legitimate,none
EX_000000249,TX_000017217,2025-02-02T14:59:57,0,0.0021619228646159172,train,legitimate,none
EX_000000250,TX_000018034,2025-02-04T07:58:35,0,0.00071348116034641862,train,legitimate,none
EX_000000251,TX_000020871,2025-02-09T14:42:23,0,0.63890588283538818,train,legitimate,none
EX_000000252,TX_000024318,2025-02-15T16:19:29,0,0.0021340593229979277,train,legitimate,none
EX_000000253,TX_000029214,2025-02-24T23:41:27,0,0.025071524083614349,train,legitimate,none
EX_000000254,TX_000032767,2025-03-03T15:25:45,0,0.022709723562002182,train,legitimate,none
EX_000000255,TX_000033119,2025-03-04T10:08:50,0,0.018921749666333199,train,legitimate,none
EX_000000256,TX_000034166,2025-03-06T05:18:53,0,0.034879416227340698,train,legitimate,none
EX_000000257,TX_000035224,2025-03-08T08:11:00,0,0.92679440975189209,train,legitimate,none
EX_000000258,TX_000038184,2025-03-13T16:34:33,0,0.0013673153007403016,train,legitimate,none
EX_000000259,TX_000038237,2025-03-13T17:30:11,0,0.0018442306900396943,train,legitimate,none
EX_000000260,TX_000042203,2025-03-21T10:17:34,0,0.10634730011224747,train,legitimate,none
EX_000000261,TX_000043425,2025-03-23T14:40:21,0,0.18669149279594421,train,legitimate,none
EX_000000262,TX_000044702,2025-03-25T21:47:37,0,0.00027908850461244583,train,legitimate,none
EX_000000263,TX_000047876,2025-03-31T21:30:10,0,0.12002831697463989,train,legitimate,none
EX_000000264,TX_000049054,2025-04-03T08:27:27,0,0.01140902005136013,train,legitimate,none
EX_000000265,TX_000051271,2025-04-07T13:43:45,0,0.010702801868319511,train,legitimate,none
EX_000000266,TX_000052730,2025-04-10T09:52:21,0,0.0028296704404056072,train,legitimate,none
EX_000000267,TX_000056007,2025-04-16T12:12:17,0,0.0029721332248300314,train,legitimate,none
EX_000000268,TX_000056258,2025-04-16T18:14:49,0,0.011183002032339573,train,legitimate,none
EX_000000269,TX_000057776,2025-04-19T16:25:12,0,0.0088495165109634399,train,legitimate,none
EX_000000270,TX_000059217,2025-04-22T13:05:32,0,0.01157840434461832,train,legitimate,none
EX_000000271,TX_000060100,2025-04-24T05:55:39,0,0.023682728409767151,train,legitimate,none
EX_000000272,TX_000060550,2025-04-24T21:10:07,0,0.017812822014093399,train,legitimate,none
EX_000000282,TX_000003939,2025-01-08T15:22:41,0,0.0096508683636784554,train,legitimate,none
EX_000000283,TX_000011190,2025-01-22T10:09:11,0,0.0012996590230613947,train,legitimate,none
EX_000000284,TX_000014645,2025-01-28T17:02:03,0,0.00031051607220433652,train,legitimate,none
EX_000000285,TX_000016586,2025-02-01T12:38:14,0,0.0029165749438107014,train,legitimate,none
EX_000000286,TX_000019868,2025-02-07T15:47:46,0,0.31080281734466553,train,legitimate,none
EX_000000287,TX_000021919,2025-02-11T13:54:27,0,0.039626795798540115,train,legitimate,none
EX_000000288,TX_000023506,2025-02-14T10:02:25,0,0.071685813367366791,train,legitimate,none
EX_000000289,TX_000025249,2025-02-17T13:27:04,0,0.015925876796245575,train,legitimate,none
EX_000000290,TX_000026420,2025-02-19T16:43:28,0,0.0026431647129356861,train,legitimate,none
EX_000000291,TX_000027746,2025-02-22T08:58:07,0,0.033728674054145813,train,legitimate,none
EX_000000292,TX_000029979,2025-02-26T13:30:32,0,0.71131324768066406,train,legitimate,none
EX_000000293,TX_000030572,2025-02-27T14:41:38,0,0.27410069108009338,train,legitimate,none
EX_000000294,TX_000031642,2025-03-01T13:31:03,0,0.28778445720672607,train,legitimate,none
EX_000000295,TX_000036909,2025-03-11T10:51:30,0,0.00086833001114428043,train,legitimate,none
EX_000000296,TX_000050325,2025-04-05T16:57:47,0,0.26311102509498596,train,legitimate,none
EX_000000297,TX_000052279,2025-04-09T13:26:31,0,0.80400246381759644,train,legitimate,none
EX_000000298,TX_000053519,2025-04-11T16:45:40,0,0.011813171207904816,train,legitimate,none
EX_000000299,TX_000058887,2025-04-21T18:22:33,0,0.00046631414443254471,train,legitimate,none
EX_000000304,TX_000005519,2025-01-11T14:49:57,0,0.0014509996399283409,train,legitimate,none
EX_000000305,TX_000005753,2025-01-11T21:48:54,0,0.0025572716258466244,train,legitimate,none
EX_000000306,TX_000005984,2025-01-12T13:51:15,0,0.003556134644895792,train,legitimate,none
EX_000000307,TX_000008314,2025-01-16T19:47:12,0,0.00013126515841577202,train,legitimate,none
EX_000000308,TX_000011649,2025-01-22T23:40:30,0,0.0046329516917467117,train,legitimate,none
EX_000000309,TX_000020793,2025-02-09T12:52:33,0,0.00017752307758200914,train,legitimate,none
EX_000000310,TX_000022229,2025-02-11T23:09:29,0,0.0021178799215704203,train,legitimate,none
EX_000000311,TX_000036670,2025-03-10T19:16:53,0,0.0065110824070870876,train,legitimate,none
EX_000000312,TX_000037263,2025-03-11T20:12:13,0,0.036527413874864578,train,legitimate,none
EX_000000313,TX_000038311,2025-03-13T19:47:24,0,0.014053184539079666,train,legitimate,none
EX_000000314,TX_000038948,2025-03-15T01:55:53,0,0.12382513284683228,train,legitimate,none
EX_000000315,TX_000040320,2025-03-17T16:17:27,0,0.0031192195601761341,train,legitimate,none
EX_000000316,TX_000040556,2025-03-18T05:57:59,0,0.0024678644258528948,train,legitimate,none
EX_000000317,TX_000044379,2025-03-25T12:14:17,0,0.80034410953521729,train,legitimate,none
EX_000000318,TX_000046237,2025-03-28T21:08:13,0,0.18351878225803375,train,legitimate,none
EX_000000319,TX_000048170,2025-04-01T14:38:29,0,0.014457503333687782,train,legitimate,none
EX_000000320,TX_000049196,2025-04-03T14:00:01,0,0.0016604474512860179,train,legitimate,none
EX_000000321,TX_000051017,2025-04-06T21:35:32,0,0.1994355320930481,train,legitimate,none
EX_000000322,TX_000052592,2025-04-09T21:41:13,0,0.024026002734899521,train,legitimate,none
EX_000000323,TX_000054232,2025-04-12T22:13:15,0,0.00017855096666608006,train,legitimate,none
EX_000000324,TX_000066918,2025-05-06T20:18:07,0,0.75031751394271851,train,legitimate,none
EX_000000335,TX_000008277,2025-01-16T18:44:36,0,0.00051236973376944661,train,legitimate,none
EX_000000336,TX_000010118,2025-01-20T11:13:06,0,0.0024964071344584227,train,legitimate,none
EX_000000337,TX_000010232,2025-01-20T14:44:09,0,0.0091970087960362434,train,legitimate,none
EX_000000338,TX_000010704,2025-01-21T11:59:57,0,0.0097622564062476158,train,legitimate,none
EX_000000339,TX_000011698,2025-01-23T07:09:20,0,0.033550020307302475,train,legitimate,none
EX_000000340,TX_000018053,2025-02-04T09:22:03,0,0.023036077618598938,train,legitimate,none
EX_000000341,TX_000030070,2025-02-26T15:48:15,0,0.0012677592458203435,train,legitimate,none
EX_000000342,TX_000031672,2025-03-01T14:14:14,0,0.0095532480627298355,train,legitimate,none
EX_000000343,TX_000033396,2025-03-04T17:18:05,0,0.00063949974719434977,train,legitimate,none
EX_000000344,TX_000033742,2025-03-05T12:27:52,0,0.041426695883274078,train,legitimate,none
EX_000000345,TX_000040122,2025-03-17T11:02:01,0,0.00056869816035032272,train,legitimate,none
EX_000000346,TX_000041194,2025-03-19T12:44:26,0,0.017975794151425362,train,legitimate,none
EX_000000347,TX_000042161,2025-03-21T08:40:53,0,0.022866548970341682,train,legitimate,none
EX_000000348,TX_000043462,2025-03-23T15:36:35,0,0.023365113884210587,train,legitimate,none
EX_000000349,TX_000044420,2025-03-25T13:31:09,0,0.0085346251726150513,train,legitimate,none
EX_000000350,TX_000048653,2025-04-02T14:11:33,0,0.01483343169093132,train,legitimate,none
EX_000000351,TX_000063319,2025-04-30T08:59:49,0,0.0025184350088238716,train,legitimate,none
EX_000000361,TX_000010893,2025-01-21T16:59:36,0,0.38308107852935791,train,legitimate,none
EX_000000362,TX_000018311,2025-02-04T17:10:11,0,0.0013055352028459311,train,legitimate,none
EX_000000363,TX_000019267,2025-02-06T13:41:59,0,0.0059682130813598633,train,legitimate,none
EX_000000364,TX_000039052,2025-03-15T10:53:56,0,0.0015157017624005675,train,legitimate,none
EX_000000365,TX_000039856,2025-03-16T17:51:33,0,0.015566187910735607,train,legitimate,none
EX_000000366,TX_000043860,2025-03-24T12:02:50,0,0.21828711032867432,train,legitimate,none
EX_000000367,TX_000045617,2025-03-27T17:14:11,0,0.00035421948996372521,train,legitimate,none
EX_000000368,TX_000050527,2025-04-06T02:16:01,0,0.00016645266441628337,train,legitimate,none
EX_000000369,TX_000054443,2025-04-13T12:54:06,0,0.087088771164417267,train,legitimate,none
EX_000000370,TX_000055468,2025-04-15T11:31:00,0,0.010078600607812405,train,legitimate,none
EX_000000371,TX_000061878,2025-04-27T14:45:27,0,0.79056745767593384,train,legitimate,none
EX_000000372,TX_000062324,2025-04-28T12:53:27,0,0.23243317008018494,train,legitimate,none
EX_000000383,TX_000002440,2025-01-05T16:57:35,1,0.92993366718292236,train,testing_cashout,none
EX_000000384,TX_000002446,2025-01-05T17:04:35,1,0.99107307195663452,train,testing_cashout,none
EX_000000385,TX_000002450,2025-01-05T17:10:35,1,0.99895334243774414,train,testing_cashout,none
EX_000000386,TX_000002453,2025-01-05T17:16:35,1,0.9998328685760498,train,testing_cashout,none
EX_000000387,TX_000002455,2025-01-05T17:22:35,1,0.99995625019073486,train,testing_cashout,none
EX_000000388,TX_000002467,2025-01-05T17:40:35,1,0.99999332427978516,train,testing_cashout,none
EX_000000389,TX_000008643,2025-01-17T14:23:16,0,0.74315744638442993,train,legitimate,none
EX_000000390,TX_000010293,2025-01-20T16:01:16,0,0.00018833304056897759,train,legitimate,none
EX_000000391,TX_000010703,2025-01-21T11:58:45,0,0.01060833316296339,train,legitimate,none
EX_000000392,TX_000012609,2025-01-24T18:32:10,0,0.0003326486621517688,train,legitimate,none
EX_000000393,TX_000015985,2025-01-31T09:15:40,0,0.00042768503772094846,train,legitimate,none
EX_000000394,TX_000023195,2025-02-13T16:14:02,0,1.0154597475775518e-05,train,legitimate,none
EX_000000395,TX_000024887,2025-02-16T17:08:24,0,0.00064319651573896408,train,legitimate,none
EX_000000396,TX_000026326,2025-02-19T14:05:48,0,0.0014074441278353333,train,legitimate,none
EX_000000397,TX_000030521,2025-02-27T13:30:52,0,2.3990816771402024e-05,train,legitimate,none
EX_000000398,TX_000031962,2025-03-02T04:51:45,0,0.00083759782137349248,train,legitimate,none
EX_000000399,TX_000032986,2025-03-03T21:39:34,0,0.16387879848480225,train,legitimate,none
EX_000000400,TX_000034297,2025-03-06T12:37:35,0,0.010274380445480347,train,legitimate,none
EX_000000401,TX_000037963,2025-03-13T10:47:55,0,0.56874346733093262,train,legitimate,none
EX_000000402,TX_000039807,2025-03-16T16:30:28,0,0.0041171219199895859,train,legitimate,none
EX_000000403,TX_000041285,2025-03-19T14:42:18,0,0.0018594743451103568,train,legitimate,none
EX_000000404,TX_000041410,2025-03-19T17:18:00,0,0.0036219521425664425,train,legitimate,none
EX_000000405,TX_000045503,2025-03-27T14:53:03,0,0.0030949190258979797,train,legitimate,none
EX_000000406,TX_000051721,2025-04-08T10:58:20,0,0.033641651272773743,train,legitimate,none
EX_000000407,TX_000054761,2025-04-13T21:18:32,0,0.16912896931171417,train,legitimate,none
EX_000000408,TX_000062300,2025-04-28T12:08:22,0,2.2029414594726404e-06,train,legitimate,none
