example_id,transaction_id,target_timestamp,y_true,risk_score,split,fraud_type,hard_negative_type
EX_000000155,TX_000059459,2025-04-22T19:13:18,0,9.9597281978818555e-06,train,legitimate,none
EX_000000156,TX_000064697,2025-05-02T17:44:15,0,5.0281470865833515e-05,train,legitimate,none
EX_000000157,TX_000066349,2025-05-05T19:35:31,0,0.00038116214762008759,train,legitimate,none
EX_000000164,TX_000004723,2025-01-10T02:33:03,0,0.00010028679996706942,train,legitimate,none
EX_000000165,TX_000007933,2025-01-16T09:57:10,0,0.00012831027852092472,train,legitimate,none
EX_000000166,TX_000009667,2025-01-19T13:30:28,0,0.0067638118571317603,train,legitimate,none
EX_000000167,TX_000011019,2025-01-21T19:54:06,0,0.00032730728981739099,train,legitimate,none
EX_000000168,TX_000011310,2025-01-22T14:10:36,0,0.00021028740294039267,train,legitimate,none
EX_000000169,TX_000011827,2025-01-23T12:35:59,0,0.00012096032823733492,train,legitimate,none
EX_000000170,TX_000014359,2025-01-28T07:07:06,0,0.00036598889148869843,train,legitimate,none
EX_000000171,TX_000014648,2025-01-28T17:06:30,0,0.001686533145143844,train,legitimate,none
EX_000000172,TX_000015359,2025-01-30T04:10:22,0,0.00068050154352740486,train,legitimate,none
EX_000000173,TX_000017357,2025-02-02T18:40:38,0,0.00018057723207396312,train,legitimate,none
EX_000000174,TX_000017961,2025-02-03T22:42:05,0,0.0002768814565033935,train,legitimate,none
EX_000000175,TX_000022007,2025-02-11T16:02:03,0,0.00021486025833161585,train,legitimate,none
EX_000000176,TX_000030113,2025-02-26T16:54:08,0,0.012260005998967734,train,legitimate,none
EX_000000177,TX_000031996,2025-03-02T08:27:27,0,0.0002107345195983884,train,legitimate,none
EX_000000178,TX_000034225,2025-03-06T10:08:02,0,0.00083301167645848898,train,legitimate,none
EX_000000179,TX_000041420,2025-03-19T17:33:53,0,0.0014951034769984317,train,legitimate,none
EX_000000180,TX_000041623,2025-03-20T04:34:41,0,0.00028275416189900524,train,legitimate,none
EX_000000181,TX_000047524,2025-03-31T11:57:50,0,0.00070318397416850879,train,legitimate,none
EX_000000182,TX_000049989,2025-04-04T21:52:28,1,0.96362519373930755,train,amount_anomaly,none
EX_000000183,TX_000055549,2025-04-15T13:48:13,0,0.00054304404557840565,train,legitimate,none
EX_000000184,TX_000057363,2025-04-18T19:42:16,0,6.1667501216054084e-05,train,legitimate,none
EX_000000185,TX_000059129,2025-04-22T10:04:58,0,0.0016438062492955313,train,legitimate,none
EX_000000186,TX_000059763,2025-04-23T13:39:39,0,0.0022827950526804024,train,legitimate,none
EX_000000187,TX_000060166,2025-04-24T10:13:33,0,7.6140994513061963e-05,train,legitimate,none
EX_000000188,TX_000061190,2025-04-26T08:34:50,0,0.0003181177846662445,train,legitimate,none
EX_000000189,TX_000062309,2025-04-28T12:21:59,0,3.698984973648954e-05,train,legitimate,none
EX_000000204,TX_000009224,2025-01-18T16:03:43,0,4.4708217718534383e-05,train,legitimate,none
EX_000000205,TX_000012842,2025-01-25T10:45:37,0,0.00015328250019674213,train,legitimate,none
EX_000000206,TX_000013430,2025-01-26T12:26:20,0,2.0980759248957124e-05,train,legitimate,none
EX_000000207,TX_000016422,2025-01-31T23:57:16,0,0.0029416121642148771,train,legitimate,none
EX_000000208,TX_000018563,2025-02-05T07:03:44,0,0.00063127814246495485,train,legitimate,none
EX_000000209,TX_000034174,2025-03-06T06:29:42,0,9.9121363377661554e-05,train,legitimate,none
EX_000000210,TX_000035201,2025-03-08T05:01:49,0,0.00018482987783981889,train,legitimate,none
EX_000000211,TX_000038536,2025-03-14T12:03:04,0,6.8710755797069811e-05,train,legitimate,none
EX_000000212,TX_000047290,2025-03-30T19:47:44,0,0.0054328342271822054,train,legitimate,none
EX_000000213,TX_000049051,2025-04-03T08:17:11,0,0.00010413608686639562,train,legitimate,none
EX_000000214,TX_000049291,2025-04-03T16:18:56,0,0.0041342102813626365,train,legitimate,none
EX_000000215,TX_000054762,2025-04-13T21:24:40,0,0.00015246807763138082,train,legitimate,none
EX_000000216,TX_000060309,2025-04-24T14:22:49,0,0.00082607797133430058,train,legitimate,none
EX_000000217,TX_000063023,2025-04-29T15:43:43,0,0.00091964528997605973,train,legitimate,none
EX_000000218,TX_000063612,2025-04-30T17:27:10,0,6.0603580567088323e-05,train,legitimate,none
EX_000000219,TX_000064469,2025-05-02T11:30:44,0,0.00012834830773379466,train,legitimate,none
EX_000000235,TX_000004039,2025-01-08T17:32:27,0,9.9685121610840598e-05,train,legitimate,none
EX_000000236,TX_000004190,2025-01-08T22:58:13,0,0.00037941705493037449,train,legitimate,none
EX_000000237,TX_000004421,2025-01-09T13:55:12,0,0.00031743184844561798,train,legitimate,none
EX_000000238,TX_000004527,2025-01-09T16:45:51,0,0.41669711024225564,train,legitimate,none
EX_000000239,TX_000005947,2025-01-12T12:54:40,0,8.0638314474830273e-05,train,legitimate,none
EX_000000240,TX_000007410,2025-01-15T10:10:02,0,0.002184011386376021,train,legitimate,none
EX_000000241,TX_000007512,2025-01-15T13:42:01,0,1.2919362457022091e-05,train,legitimate,none
EX_000000242,TX_000008607,2025-01-17T13:17:44,0,0.00031645089558727174,train,legitimate,none
EX_000000243,TX_000009687,2025-01-19T14:04:47,0,0.0001015239935271934,train,legitimate,none
EX_000000244,TX_000010115,2025-01-20T11:10:01,0,0.00067599426214120237,train,legitimate,none
EX_000000245,TX_000011373,2025-01-22T15:40:10,0,5.1064559732327929e-05,train,legitimate,none
EX_000000246,TX_000013325,2025-01-26T05:45:27,0,0.00038135038542767629,train,legitimate,none
EX_000000247,TX_000014225,2025-01-27T19:21:44,0,9.3457441758599207e-05,train,legitimate,none
EX_000000248,TX_000016463,2025-02-01T06:41:27,0,0.00052375935170089621,train,legitimate,none
EX_000000249,TX_000017217,2025-02-02T14:59:57,0,0.0006765574341029496,train,legitimate,none
EX_000000250,TX_000018034,2025-02-04T07:58:35,0,0.00016242177561997747,train,legitimate,none
EX_000000251,TX_000020871,2025-02-09T14:42:23,0,0.0004026897565444482,train,legitimate,none
EX_000000252,TX_000024318,2025-02-15T16:19:29,0,6.3023326090375578e-05,train,legitimate,none
EX_000000253,TX_000029214,2025-02-24T23:41:27,0,0.00072328151734269569,train,legitimate,none
EX_000000254,TX_000032767,2025-03-03T15:25:45,0,0.014356966505347518,train,legitimate,none
EX_000000255,TX_000033119,2025-03-04T10:08:50,0,0.00011538018598216205,train,legitimate,none
EX_000000256,TX_000034166,2025-03-06T05:18:53,0,0.00012667537357542399,train,legitimate,none
EX_000000257,TX_000035224,2025-03-08T08:11:00,0,0.53918968425180369,train,legitimate,none
EX_000000258,TX_000038184,2025-03-13T16:34:33,0,0.00011452126723850064,train,legitimate,none
EX_000000259,TX_000038237,2025-03-13T17:30:11,0,0.0005239897048794521,train,legitimate,none
EX_000000260,TX_000042203,2025-03-21T10:17:34,0,0.027573252968526599,train,legitimate,none
EX_000000261,TX_000043425,2025-03-23T14:40:21,0,0.0087373202623997493,train,legitimate,none
EX_000000262,TX_000044702,2025-03-25T21:47:37,0,0.00012299261479122795,train,legitimate,none
EX_000000263,TX_000047876,2025-03-31T21:30:10,0,0.0026564342006537519,train,legitimate,none
EX_000000264,TX_000049054,2025-04-03T08:27:27,0,0.00014595581033986169,train,legitimate,none
EX_000000265,TX_000051271,2025-04-07T13:43:45,0,0.0001294011641429476,train,legitimate,none
EX_000000266,TX_000052730,2025-04-10T09:52:21,0,5.9287118731798499e-05,train,legitimate,none
EX_000000267,TX_000056007,2025-04-16T12:12:17,0,8.022919526068961e-05,train,legitimate,none
EX_000000268,TX_000056258,2025-04-16T18:14:49,0,0.00066073130936493017,train,legitimate,none
EX_000000269,TX_000057776,2025-04-19T16:25:12,0,3.6077581566311392e-05,train,legitimate,none
EX_000000270,TX_000059217,2025-04-22T13:05:32,0,0.00025493291107527022,train,legitimate,none
EX_000000271,TX_000060100,2025-04-24T05:55:39,0,0.00066991467640855587,train,legitimate,none
EX_000000272,TX_000060550,2025-04-24T21:10:07,0,0.00020949525354328923,train,legitimate,none
EX_000000282,TX_000003939,2025-01-08T15:22:41,0,8.8296838999661558e-05,train,legitimate,none
EX_000000283,TX_000011190,2025-01-22T10:09:11,0,0.00011745198328759112,train,legitimate,none
EX_000000284,TX_000014645,2025-01-28T17:02:03,0,0.000215455294020001,train,legitimate,none
EX_000000285,TX_000016586,2025-02-01T12:38:14,0,6.3481477169993782e-05,train,legitimate,none
EX_000000286,TX_000019868,2025-02-07T15:47:46,0,0.00015754946956869021,train,legitimate,none
EX_000000287,TX_000021919,2025-02-11T13:54:27,0,6.4860204200407816e-05,train,legitimate,none
EX_000000288,TX_000023506,2025-02-14T10:02:25,0,5.392350308720537e-05,train,legitimate,none
EX_000000289,TX_000025249,2025-02-17T13:27:04,0,1.5411018409045923e-05,train,legitimate,none
EX_000000290,TX_000026420,2025-02-19T16:43:28,0,2.6577362302331273e-05,train,legitimate,none
EX_000000291,TX_000027746,2025-02-22T08:58:07,0,0.00048276519147313798,train,legitimate,none
EX_000000292,TX_000029979,2025-02-26T13:30:32,0,0.0050220474753259661,train,legitimate,none
EX_000000293,TX_000030572,2025-02-27T14:41:38,0,1.2334122745410748e-05,train,legitimate,none
EX_000000294,TX_000031642,2025-03-01T13:31:03,0,0.00010574127070965524,train,legitimate,none
EX_000000295,TX_000036909,2025-03-11T10:51:30,0,0.00061386688925436895,train,legitimate,none
EX_000000296,TX_000050325,2025-04-05T16:57:47,0,0.0088402410606377158,train,legitimate,none
EX_000000297,TX_000052279,2025-04-09T13:26:31,0,0.0076155543681852567,train,legitimate,none
EX_000000298,TX_000053519,2025-04-11T16:45:40,0,8.2034527796228913e-06,train,legitimate,none
EX_000000299,TX_000058887,2025-04-21T18:22:33,0,0.00013899388587402584,train,legitimate,none
EX_000000304,TX_000005519,2025-01-11T14:49:57,0,8.9693710554059462e-05,train,legitimate,none
EX_000000305,TX_000005753,2025-01-11T21:48:54,0,0.0012804760575322769,train,legitimate,none
EX_000000306,TX_000005984,2025-01-12T13:51:15,0,8.8267231225163366e-05,train,legitimate,none
EX_000000307,TX_000008314,2025-01-16T19:47:12,0,5.3229586398077077e-05,train,legitimate,none
EX_000000308,TX_000011649,2025-01-22T23:40:30,0,7.2841242418847016e-05,train,legitimate,none
EX_000000309,TX_000020793,2025-02-09T12:52:33,0,2.3346509330918238e-05,train,legitimate,none
EX_000000310,TX_000022229,2025-02-11T23:09:29,0,8.4246509919171333e-05,train,legitimate,none
EX_000000311,TX_000036670,2025-03-10T19:16:53,0,2.8569554744595699e-05,train,legitimate,none
EX_000000312,TX_000037263,2025-03-11T20:12:13,0,4.0108147181199218e-05,train,legitimate,none
EX_000000313,TX_000038311,2025-03-13T19:47:24,0,0.00012649054175853746,train,legitimate,none
EX_000000314,TX_000038948,2025-03-15T01:55:53,0,0.0025472504742280544,train,legitimate,none
EX_000000315,TX_000040320,2025-03-17T16:17:27,0,0.00023359501509538229,train,legitimate,none
EX_000000316,TX_000040556,2025-03-18T05:57:59,0,0.00013535902670548829,train,legitimate,none
EX_000000317,TX_000044379,2025-03-25T12:14:17,0,0.00016833470480554543,train,legitimate,none
EX_000000318,TX_000046237,2025-03-28T21:08:13,0,0.0011067315187654775,train,legitimate,none
EX_000000319,TX_000048170,2025-04-01T14:38:29,0,7.1812399624273298e-05,train,legitimate,none
EX_000000320,TX_000049196,2025-04-03T14:00:01,0,0.00019962326918245636,train,legitimate,none
EX_000000321,TX_000051017,2025-04-06T21:35:32,0,4.2235420125553512e-05,train,legitimate,none
EX_000000322,TX_000052592,2025-04-09T21:41:13,0,9.4958493246152521e-05,train,legitimate,none
EX_000000323,TX_000054232,2025-04-12T22:13:15,0,5.3937270229173106e-05,train,legitimate,none
EX_000000324,TX_000066918,2025-05-06T20:18:07,0,0.00088012841846587153,train,legitimate,none
EX_000000335,TX_000008277,2025-01-16T18:44:36,0,0.00020863725090873795,train,legitimate,none
EX_000000336,TX_000010118,2025-01-20T11:13:06,0,2.1879851129226758e-05,train,legitimate,none
EX_000000337,TX_000010232,2025-01-20T14:44:09,0,7.3638175269403661e-05,train,legitimate,none
EX_000000338,TX_000010704,2025-01-21T11:59:57,0,8.599708024654534e-06,train,legitimate,none
EX_000000339,TX_000011698,2025-01-23T07:09:20,0,0.00019652864909776294,train,legitimate,none
EX_000000340,TX_000018053,2025-02-04T09:22:03,0,0.0013742985673206153,train,legitimate,none
EX_000000341,TX_000030070,2025-02-26T15:48:15,0,2.628291189720366e-05,train,legitimate,none
EX_000000342,TX_000031672,2025-03-01T14:14:14,0,9.1644215729742628e-05,train,legitimate,none
EX_000000343,TX_000033396,2025-03-04T17:18:05,0,1.8561053333245356e-05,train,legitimate,none
EX_000000344,TX_000033742,2025-03-05T12:27:52,0,5.45879309794317e-05,train,legitimate,none
EX_000000345,TX_000040122,2025-03-17T11:02:01,0,0.0014687824179336173,train,legitimate,none
EX_000000346,TX_000041194,2025-03-19T12:44:26,0,5.124663240374194e-05,train,legitimate,none
EX_000000347,TX_000042161,2025-03-21T08:40:53,0,2.2248298476386677e-05,train,legitimate,none
EX_000000348,TX_000043462,2025-03-23T15:36:35,0,0.00011794314660099395,train,legitimate,none
EX_000000349,TX_000044420,2025-03-25T13:31:09,0,0.00010019250908137621,train,legitimate,none
EX_000000350,TX_000048653,2025-04-02T14:11:33,0,0.0009663082564635349,train,legitimate,none
EX_000000351,TX_000063319,2025-04-30T08:59:49,0,0.00016172434795596016,train,legitimate,none
EX_000000361,TX_000010893,2025-01-21T16:59:36,0,0.0027651216512294351,train,legitimate,none
EX_000000362,TX_000018311,2025-02-04T17:10:11,0,0.00024204174637853032,train,legitimate,none
EX_000000363,TX_000019267,2025-02-06T13:41:59,0,5.5075255396541233e-05,train,legitimate,none
EX_000000364,TX_000039052,2025-03-15T10:53:56,0,0.00010988600203848139,train,legitimate,none
EX_000000365,TX_000039856,2025-03-16T17:51:33,0,0.0037160541041785368,train,legitimate,none
EX_000000366,TX_000043860,2025-03-24T12:02:50,0,0.017635186187690128,train,legitimate,none
EX_000000367,TX_000045617,2025-03-27T17:14:11,0,9.6738547560508336e-05,train,legitimate,none
EX_000000368,TX_000050527,2025-04-06T02:16:01,0,0.00013010746207983478,train,legitimate,none
EX_000000369,TX_000054443,2025-04-13T12:54:06,0,0.00072092665998927784,train,legitimate,none
EX_000000370,TX_000055468,2025-04-15T11:31:00,0,7.5873776682793055e-05,train,legitimate,none
EX_000000371,TX_000061878,2025-04-27T14:45:27,0,0.00017098112536493407,train,legitimate,none
EX_000000372,TX_000062324,2025-04-28T12:53:27,0,0.011484229107392836,train,legitimate,none
EX_000000383,TX_000002440,2025-01-05T16:57:35,1,0.99655240706974857,train,testing_cashout,none
EX_000000384,TX_000002446,2025-01-05T17:04:35,1,0.99738502928183059,train,testing_cashout,none
EX_000000385,TX_000002450,2025-01-05T17:10:35,1,0.99986294686291255,train,testing_cashout,none
EX_000000386,TX_000002453,2025-01-05T17:16:35,1,0.99959081399489669,train,testing_cashout,none
EX_000000387,TX_000002455,2025-01-05T17:22:35,1,0.9999148118104616,train,testing_cashout,none
EX_000000388,TX_000002467,2025-01-05T17:40:35,1,0.99959959679185506,train,testing_cashout,none
EX_000000389,TX_000008643,2025-01-17T14:23:16,0,0.034036060787948727,train,legitimate,none
EX_000000390,TX_000010293,2025-01-20T16:01:16,0,3.5450019487145765e-05,train,legitimate,none
EX_000000391,TX_000010703,2025-01-21T11:58:45,0,7.8627273482320467e-05,train,legitimate,none
EX_000000392,TX_000012609,2025-01-24T18:32:10,0,0.0020612779057954576,train,legitimate,none
EX_000000393,TX_000015985,2025-01-31T09:15:40,0,6.084213008263833e-05,train,legitimate,none
EX_000000394,TX_000023195,2025-02-13T16:14:02,0,5.5528652459161739e-05,train,legitimate,none
EX_000000395,TX_000024887,2025-02-16T17:08:24,0,0.00018303732077116949,train,legitimate,none
EX_000000396,TX_000026326,2025-02-19T14:05:48,0,4.3063933772743479e-05,train,legitimate,none
EX_000000397,TX_000030521,2025-02-27T13:30:52,0,5.4023129373109686e-05,train,legitimate,none
EX_000000398,TX_000031962,2025-03-02T04:51:45,0,9.2666441600282583e-05,train,legitimate,none
EX_000000399,TX_000032986,2025-03-03T21:39:34,0,0.00024800569400946197,train,legitimate,none
EX_000000400,TX_000034297,2025-03-06T12:37:35,0,0.0001433983243011604,train,legitimate,none
EX_000000401,TX_000037963,2025-03-13T10:47:55,0,0.14108970916139696,train,legitimate,none
